 ,tweet,target
2022-02-01,"Presiden @Jokowi menggelar pertemuan dgn sejumlah tokoh masyarakat dan adat Kaltim di Bandara Internasional Sultan Aji Muhammad Sulaiman, Kota Balikpapan (31/01/2022). Para tokoh masyarakat menyampaikan aspirasinya &amp; mendukung pembangunan Ibu Kota Negara (IKN) di Kalimantan Timur https://t.co/ZfGBghQlUH",1
2022-02-01,"Gubernur Kalimantan Utara (Kaltara), Drs H Zainal A. Paliwang SH, M.Hum menyatakan provinsi bungsu ini siap menjadi penyangga Ibu Kota Negara (IKN) dari sejumlah sektor. Sebab, banyak hal yang bisa didukung untuk menyukseskan program pemerintah teraebut. https://t.co/SwrC1uDsUj",1
2022-02-01,"Presiden @jokowi menggelar pertemuan dengan tokoh masyarakat dan adat Kalimantan Timur di Bandar Udara Internasional Sultan Aji Muhammad Sulaiman, Kota Balikpapan, pada Senin, 31 Januari 2022. Mereka menyampaikan aspirasinya dan mendukung pembangunan Ibu Kota Negara (IKN). https://t.co/x7KKGk3EHr",1
2022-02-01,"Presiden @jokowi menggelar pertemuan dengan tokoh masyarakat dan adat Kalimantan Timur di Bandar Udara Internasional Sultan Aji Muhammad Sulaiman, Kota Balikpapan, pada Senin, 31 Januari 2022. Mereka menyampaikan aspirasinya dan mendukung pembangunan Ibu Kota Negara (IKN). https://t.co/So62FloN8W",1
2022-02-01,"Wakil Presiden ke-10 dan ke-12 Jusuf Kalla berpandangan, perdebatan soal perlu tidaknya pemindahan ibu kota negara dari Jakarta ke Kalimantan Timur sebaiknya disudahi.  | #JusufKalla #IKN #JernihkanHarapan #Nusantara  
 
https://t.co/gMBN9PLQV1",0
2022-02-01,"Anggota Komisi I DPR RI, TB Hasanuddin mengatakan, bahwa apa yang disampaikan Edy Mulyadi di dalam konferensi pers tentang Ibu Kota Negara (IKN) beberapa waktu yang lalu bukan merupakan produk dari prinsip etika profesi jurnalistik.

https://t.co/A5idNDoci1 #pdiperjuangan",0
2022-02-01,"Pembangunan Ibu Kota Negara (IKN) baru bernama Nusantara di Kaltim mendapat dukungan tokoh adat dan masyarakat setempat.

https://t.co/PxtymiA0s2",1
2022-02-01,@Khamila21 ISTANA KEPRESIDENAN IBU KOTA NEGARA BARU KALIMANTAN TIMUR.! Harus di dukung.!! hanya PKS yg menolak IKN karena menyamakan rakyat kalimantan dgn kata serapah https://t.co/vFCKrLxlSt,0
2022-02-01,"Presiden @jokowi menemui sejumlah tokoh masyarakat dan adat Kaltim di Bandar Udara Internasional Sultan Aji Muhammad Sulaiman,
Para tokoh masyarakat tersebut menyampaikan aspirasinya dan mendukung pembangunan Ibu Kota Negara (IKN) di Kalimantan Timur
https://t.co/h1hjbVaCXm",1
2022-02-01,"PP Muhammadiyah: ""UU Ibu Kota Negara (UU IKN) sebuah ironi yang menyayat martabat rakyat. Rakyat diposisikan sebagai sapi perah oligarki. Pemerintah saat ini tak ubahnya pemerintahan Orde Baru yang kerap melegitimasi Pancasila demi kepentingan oligarki."" 
https://t.co/8KxuJWJHqO",0
2022-02-01,Mendukung penuh kewenangan presiden untuk menunjuk kepala badan otorita ibu kota negara baru Nusantara. Masyarakat adat Kalimantan juga siap mengawal dan menjaga proses pembangunan nusantara serta membantu tni dan polri menjaga stabilitas keamanan selama proses pembangunan IKN. https://t.co/DniVOafCFN,1
2022-02-01,Lokasi ibu kota negara (IKN) baru di Kalimantan Timur (Kaltim) memiliki realisasi investasi terbesar urutan keempat pada triwulan IV-2021. https://t.co/ualqkmiZbx,1
2022-02-01,"Pemindahan IKN ke Kaltim, Ekonom Senior : Makin Banyak Proyek Mubazir Karena Kongkalikong: Ekonom senior, Faisal Basri sebut proyek pembangunan infrastuktur di Ibu Kota Negara (IKN) Nusantara yang terancam akan banyak… https://t.co/KjEOUF4YrE #News #ekonomsenior #faisalbasri",0
2022-02-01,"KSP menyatakan pemerintah saat ini sedang menyusun 10 peraturan turunan dari Undang-Undang Ibu Kota Negara (UU IKN)

10 aturan turunan itu baik dalam bentuk PerMen, PerPres, Keputusan Presiden, dan Peraturan Kepala Otorita IKN
.
.
.
#IKN #UUIKN #Jokowi 
https://t.co/wZlWMk5XGO",1
2022-02-01,"Ngaku ulama2 yg tolak IKN baru ,,

Ujung2 nye khilafah mlah ingin bikin negara khilafah di Indonesia 😳

Mngapa HTI gencar bgt tolak pmindahan ibu kota ?

Krna mrk merasa Khilafah telah mnduduki n mnguasai DKI jakarta 😌 berarti merasa pede mnguasai Indonesia 

#TolakKhilafah",0
2022-02-01,"Abaikan yg gak mendukung

Bertemu Jokowi, Tokoh Masyarakat dan Adat Kaltim Sampaikan Aspirasi soal Pembangunan IKN

Dalam pertemuan itu, para tokoh masyarakat menyampaikan aspirasi dan dukungan terhadap pembangunan Ibu Kota Negara (IKN). 
@DS_yantie @Satya7ogja3
@vita_AVP https://t.co/SSlx7ixOVR",1
2022-02-01,"@marlina_idha La iyo Jakarta saja sdh bagusnya kayak gitu dikenal di dunia,mestinya sbg ibu kota negara tinggal ditambah lg biar tambah bagus, ee..kok malah ibu kota negara dipindah,itu kan pemborosan negara, biaya pindah IKN buat subsidi rakyat,beban rakyat berkurang, rakyat pasti senang",0
2022-02-01,"https://t.co/hMU8WKshYC

Lokasi ibu kota negara (IKN) baru di Kalimantan Timur (Kaltim) memiliki realisasi investasi terbesar urutan keempat pada triwulan IV-2021.",1
2022-02-01,"Masyarakat asli Pulau Kalimantan menyatakan kesepakatan dan memberi dukungan penuh keputusan Presiden @jokowi
menetapkan  Ibu Kota Negara (IKN) baru Indonesia ke Provinsi Kalimantan Timur. https://t.co/Y5RyO0QiKE",1
2022-02-01,"Perwakilan Suku Dayak Ngaju Berfikir Maju dan Mendukung Penuh IKN NUSANTARA.

Restu &amp; Dukungan Masyarakat setempat menjadi titik ukur kelancaran proses Pembangunan Ibu Kota Negara yang baru Menuju Indonesia Emas 2045. https://t.co/IKdgafGPX4",1
2022-02-01,"Para tokoh masyarakat tersebut menyampaikan aspirasinya dan mendukung pembangunan Ibu Kota Negara (IKN) di Kalimantan Timur.

Dukungan terhadap pembangunan IKN disampaikan oleh Sultan Kutai Kartanegara, Muhammad Arifin. Pihaknya menyambut baik dibangunnya IKN di Kalimantan Timur. https://t.co/nQuQTPwTQI",1
2022-02-01,"Presiden @jokowi menggelar pertemuan dgn sejumlah tokoh masyarakat n adat Kalimantan Kaltim pada (31/1/2022). Dlm pertemuan yg digelar di Bandar Udara Internasional Sultan Aji, Balikpapan para tokoh masyarakat menyampaikn aspirasiny n mendukung pembangunan Ibu Kota Negara (IKN). https://t.co/e78dgiyiSy",1
2022-02-01,"@endijaya6 @MurtadhaOne1 @EdyMuly29250455 Yang penting Edy Mulyadi sudah ditangkap Bareskrim, siap proses hukum, angkut ke Kaltim buat sidang adat, biar Negara ini aman. Hahahaa. Siapapun kepala IKN nanti, yang penting intinya Ibu Kota pindah ke Kaltim. Ahahaha",0
2022-02-01,"Jakarta, https://t.co/TSnRTTnD4I - Ketua Umum PBNU Yahya Cholil Staquf atau Gus Yahya mengatakan, pembangunan Ibu Kota Negara (IKN) merupakan gagasan yang keluar dari kotak (out of the box) dari Presiden Joko Widodo (Jokowi) dan jajarannya.

https://t.co/LZrzEorexM",1
2022-02-01,"@pengarang_sajak Pokoknya salah Pak @jokowi ..
Mereka menolak IKN bukan karna tidak setuju tapi karna mereka tidak rela Pak @jokowi yang akan di kenang memindahkan Ibu Kota Negara.",0
2022-02-01,"Terkait Aspirasi IKN, JK : Bukan Waktunya Lagi Untuk Berdebat: Pemindahan Ibu Kota Negara (IKN) dari Jakarta ke Kalimantan, menurut mantan Wakil Presiden Jusuf Kalla (JK) pasti akan menghadapi masalah. https://t.co/x122QXKR3u #News #JusufKalla #pemindahanikn",0
2022-02-01,"Provinsi Kalimantan Timur, pada Senin, 31 Januari 2022. Para tokoh masyarakat tersebut menyampaikan aspirasinya dan mendukung pembangunan Ibu Kota Negara (IKN) di Kalimantan Timur.

#IndonesiaMaju 
#Jokowidodo
#Jokowi https://t.co/DguKb4vGY9",1
2022-02-01,"Dukungan penetapan Ibu Kota Negara ( IKN ) yang baru di Kalimantan digelar masyarakat Dayak se-Kalimantan
Dukungan sekaligus sikap warga Dayak menyatakan mendukung penetapan nama Nusantara sebagai nama Ibukota yang baru. https://t.co/3iWjTAgP13",1
2022-02-01,"Perwakilan suku Dayak Ngaju, menyatakan memberi dukungan penuh dalam proses migrasi Ibu Kota Negara (IKN) baru Indonesia ke Provinsi Kalimantan Timur.

Serta mendukung penuh keputusan Presiden @jokowi yg telah menetapkan Ibu Kota Negara (IKN) baru yang bernama Nusantara. https://t.co/26eaiXkSJL",1
2022-02-01,"Tiga Alasan Pemindahan Ibu Kota Negara ke Kalimantan Timur

#IbukotaNegara
#IKN #SemangatNusantara https://t.co/UXZ550sWrK",1
2022-02-01,"Tiga Alasan Pemindahan Ibu Kota Negara ke Kalimantan Timur

#IbukotaNegara
#IKN #SemangatNusantara https://t.co/PwJ2VHlBdT",1
2022-02-01,"Dukung Pemindahan Ibu Kota Negara di Kalimantan Timur !!

#IbukotaNegara
#IKN #SemangatNusantara https://t.co/TtYaZw6Vqo",1
2022-02-01,"Dukung Pemindahan Ibu Kota Negara di Kalimantan Timur !!

#IbukotaNegara
#IKN #SemangatNusantara https://t.co/87jwa81N9m",1
2022-02-01,Presiden Jokowi menggelar pertemuan dengan sejumlah tokoh masyarakat dan adat Kalimantan Timur Para tokoh masyarakat menyampaikan aspirasinya dan mndukung pembangunan Ibu Kota Negara (IKN) di Kalimantan Timur. https://t.co/lXkarKPPxH,1
2022-02-01,"Pengurus PBNU periode 2022-2027 Dikukuhkan, Bangun Gedung di Calon Ibu Kota Negara IKN https://t.co/BdBtIjLeb0",1
2022-02-01,"pada Senin, 31 Januari 2022. Para tokoh masyarakat tersebut menyampaikan aspirasinya dan mendukung pembangunan Ibu Kota Negara (IKN) di Kalimantan Timur.

Dukungan penuh terhadap pembangunan IKN disampaikan oleh Sultan Kutai Kartanegara, Sultan Paser, Kepala Adat Dayak Kenya, https://t.co/L298djtQ7C",1
2022-02-01,"pada Senin, 31 Januari 2022. Para tokoh masyarakat tersebut menyampaikan aspirasinya dan mendukung pembangunan Ibu Kota Negara (IKN) di Kalimantan Timur. https://t.co/MTXNBS9IMO",1
2022-02-01,"Presiden @jokowi  menggelar pertemuan dengan sejumlah tokoh masyarakat dan adat Kalimantan Timur.
Tokoh masyarakat  menyampaikan aspirasinya dan mendukung pembangunan Ibu Kota Negara (IKN) di Kaltim.

 https://t.co/5Rzxx5hr3l https://t.co/KU6qzJFNWr",1
2022-02-01,"Kemarin saya meninjau perkembangan Pusat Persemaian di Ibu Kota Negara (IKN) Penajam Paser Utara, serta mempercepat pembangunannya.

Pusat Persemaian IKN dibangun di  lahan seluas 120 Hektare (Ha). Diprediksi memproduksi bibit tanaman hingga 15 juta bibit pertahun. https://t.co/LaxQNXspSl",1
2022-02-01,"PP Muhammadiyah: ""UU Ibu Kota Negara (UU IKN) sebuah ironi yang menyayat martabat rakyat. Rakyat diposisikan sebagai sapi perah oligarki. Pemerintah saat ini tak ubahnya pemerintahan Orde Baru yang kerap melegitimasi Pancasila demi kepentingan oligarki."" 
https://t.co/p1FhIo9c8Z",0
2022-02-01,@nenggusti (IKN) Ibu Kota Negara.... Negara mana yaa ?,0
2022-02-01,Dalam pertemuan itu para tokoh masyarakat menyampaikan aspirasinya dan mendukung pembangunan Ibu Kota Negara (IKN). https://t.co/nr4q3vlv5q,1
2022-01-31,"@gerinisk2 @firzahusainInc yg goblok itu elo.  lokasi ikn itu bekas tambang, sudah tidak berpenduduk, mau di rehabilitasi, dibangun menjadi ibu kota negara indonesia. kok ga apresiasi malah nyinyir.  orang udik dikasih maju malah melawan",0
2022-01-31,(IKN)  Ibu Kota Negara Baru itu sebenarnya untuk siapa?,0
2022-01-31,"PKS Satu-satunya Fraksi yang Tolak RUU Ibu Kota Negara (IKN)  
https://t.co/gU5eafRoL3 #RakernasPKS",0
2022-01-31,"Juru Bicara Partai Keadilan Sejahtera (PKS) Pipin Sopian menilai pembahasan Rancangan Undang-Undang Ibu Kota Negara ( RUU IKN) di DPR RI ugal-ugalan dan menegasikan partisipasi masyarakat.
https://t.co/itxrec2Sdf #RakernasPKS",0
2022-01-31,"Anggota Pansus Rancangan Undang Undang Ibu Kota Negara (RUU IKN) Hamid Noor Yasin memandang bahwa Pemindahan status Ibu Kota Negara yang ditargetkan akan dilakukan pada semester I (satu) tahun 2024 sangat terburu-buru.
https://t.co/Ucp5SzyjJV
 #RakernasPKS",0
2022-01-31,"Slamet mengungkapkan bahwa perpindahan Ibu Kota Negara (IKN) akan mengancam kondisi lingkungan hidup dan keanekaragaman hayati di Kalimantan yang merupakan paru-paru dunia.
https://t.co/KRAG1HENiq #RakernasPKS",0
2022-01-31,Presiden Jokowi mendengar aspirasi tokoh adat kaltim terkait pembangunan Ibu Kota Negara (IKN) Nusantara. #kumparanNEWS https://t.co/HuZfe6iC0m,1
2022-01-31,Kalimantan Timur bakal jadi ibu kota negara (IKN) baru menggantikan Jakarta. Nama Nusantara pun sudah dideklarasikan untuk kawasan ibu kota baru di sana. https://t.co/EJFhJsJ8KY,1
2022-01-31,"Presiden PKS Ahmad Syaikhu mempertanyakan kengototan Pemerintah untuk tetap mengebut proses pemindakan Ibu Kota Negara (IKN) pada saat pandemi.
https://t.co/bIhhiLDxmI #RakernasPKS",0
2022-01-31,"https://t.co/FPKa7kenP8

Presiden Joko Widodo bertemu dengan sejumlah tokoh adat Kalimantan Timur. Dalam pertemuan itu, topik utama pembahasan ialah terkait ibu kota negara (IKN).",1
2022-01-31,"Presiden Joko Widodo bertemu dengan sejumlah tokoh adat Kalimantan Timur. Dalam pertemuan itu, topik utama pembahasan yakni terkait ibu kota negara (IKN). https://t.co/d0HjEbcyeO",1
2022-01-31,"Ibu Kota Negara (IKN),seakan sudah menjadi Bungker Oligarki.

🤔
@ChelseaFilio",0
2022-01-31,"@IMCMushroom Dari calon ""penguasa"" IKN lah bang,,☝👌👍 bukan dari rezim, apalagi cuma sekelas pejabat,,🖐 yg pasti dari Sponsor yg pengen Ibu kota negara kudu pindah,, ☝",0
2022-01-31,"Komandan Korem (Danrem) 101/Antasari Brigjen TNl Firmansyah mengecek kesiapan prajurit dalam mengawal pemindahan Ibu Kota Negara (IKN) di Kabupaten Penajam Paser Utara, Kalimantan Timur. https://t.co/coKe4khHU4",1
2022-01-31,"Semoga Rakernas PKS melahirkan program kerja bermanfaat bagi ummat  bangsa &amp; negara.
Aamiin YRA
Ingatlah..
Hanya PKS yg Berani MENOLAK Pindah Ibu kota atau RUU IKN.
#RakernasPKS 
#RakernasPKS https://t.co/l0Ss8IEaGD",1
2022-01-31,"Pada 18 Januari 2022, Rapat Paripurna @DPR_RI telah mengesahkan rancangan Undang-Undang tentang Ibu Kota Negara. Nama ibu kota negara baru pun telah dipilih, yakni Nusantara yang terletak di wilayah Penajam Paser Utara, Kalimantan Timur.
#IbuKota
#IKN",1
2022-01-31,"Sejumlah Nama Digadang Jadi Kepala IKN, Komunikolog Beri Peringatan Keras Soal Ahok: Jangan Seolah Putra Kalimantan Tak Punya Kemampuan!: Pemindahan IKN alias Ibu Kota Negara baru dari Jakarta ke Kalimantan belakangan… https://t.co/KgQ04vzmeB #News #KomunikologsoalAhokkepalaikn",0
2022-01-31,"John Muhammad memberikan catatan kritis. Dia menghadirkan perbandingan ibu kota baru di negara lain. Juga melihatnya dalam perspektif arsitektur dari bangunan megah IKN.

https://t.co/TvqihhHMXR https://t.co/pOix3chK8N",1
2022-01-31,"Ibu Kota Negara tidak boleh menjadi bungker segelintir orang yang menguasai negara (oligarki) atau tempat perlindungan pejabat negara dari partisipasi warga yang demokratis. Kenapa?

Ide dan Esai oleh John Muhammad.
📷: Trend Asia/JATAM.

#IKN #Nusantara 

https://t.co/TvqihhpDJJ https://t.co/cLlgbzOr8h",0
2022-01-31,@greylxxknxw Beneran... Udh lama sih liat tapi baru inget ngetwit skrg wkwk tapi mikir gini tuh gara2 dn+uname nya sama IKN_ID gitu bukan ibu kota negara atau apa jd ngirain fanbase ikon..,0
2022-01-31,"@soeyoto1 Pastikan Demi Sejarah, JAKARTA tetap IBU KOTA NEGARA Kita.🇲🇨 kalo Ngotot"" ya..silahkan Bangun IBU KOTA PEMERINTAH (IKP) dan bukan (IKN)!🇲🇨💪💪💪👍",0
2022-01-31,@PakkatDayak @jokowi Mantap Bang @PakkatDayak .semoga Ibu Kota Negara yg baru menjadikan Indonesia lebih baik .sy dukung IKN di Kalimantan Timur.,1
2022-01-31,"Inilah Ibu Kota Negara Baru. Kalimantan telah dipilih untuk menjadi IKN. Diharapkan dengan berpindahnya IKN Indonesia semakin baik dan Maju....

@jokowi Indonesia Maju https://t.co/vTHuLBWF4M",1
2022-01-31,"Sejumlah orang yang mengaku sebagai anggota Forum Ulama, Tokoh dan Aktivis Minangkabau, Sumatera Barat menentang keras proyek pemindahan Ibu Kota Negara (IKN) dari DKI Jakarta ke Kalimantan.

https://t.co/IF5eijiM7p",0
2022-01-31,Kapolri Jenderal Listyo Sigit Harapkan IKN Baru Jadi Ibu Kota Negara Terbaik di Dunia https://t.co/Fem0GQST4n,1
2022-01-31,"Gubernur Kaltim Sindir Kemenag Hingga Singgung IKN Nusantara di Depan Jokowi Saat Beri Sambutan Harlah NU 96

https://t.co/rKUpTWdpAW
TNI AU Tionghoa Imlek 
Nahdlatul Ulama Menhan Prabowo
Ibu Kota Negara Basreng Khilafah
Gong Xi Fa Cai",0
2022-01-31,Realisasi investasi di Kalimantan Timur sebagai lokasi ibu kota negara (IKN) baru berada di urutan keempat terbanyak pada triwulan IV-2021.  https://t.co/ub5Jg1hiuK,1
2022-01-31,Realisasi investasi di Kalimantan Timur sebagai lokasi ibu kota negara (IKN) baru berada di urutan keempat terbanyak pada triwulan IV-2021.  https://t.co/VZiN5K3Dvm,1
2022-01-31,"Selain mencanangkan pembangunan kantor baru di ibu kota negara (IKN), PBNU juga akan membangun rumah sakit, perguruan tinggi serta pesantren di lokasi tersebut.

“Nusantara diartikan sebagai @nahdlatululama, santri, pemerintah &amp; rakyat,” kata Gus Yahya.

https://t.co/uEexrEh7Yx.",1
2022-01-31,"Presiden Jokowi dan Ibu Negara menghadiri pengukuhan PBNU 2021-2026 di Kota Balikpapan Kalimantan Timur.
Rupanya PBNU sudah siap² untuk merencanakan pindah ke IKN Nusantara nih... https://t.co/pV3JOCRft0",1
2022-01-31,"Tolak Pemindahan IKN, Ulama Minangkabau: Persekongkolan Penguasa dengan Negara Kafir: Sebuah video pernyataan sikap dari Forum Ulama, Tokoh dan Aktivis Minangkabau, Sumatera Barat, tolak pemindahan ibu kota negara… https://t.co/zQ4wK0WkN6 #News #pemindahanikn #ulamaminangkabau",0
2022-01-31,"@jokowi Gas Pol Infrastruktur.

Progres ibu kota negara ( IKN )hari ini. https://t.co/qJSZtIJ8gn",1
2022-01-31,"Terkait Ibu Kota Negara (IKN), Politisi PKS: Koordinasi Internal Pemerintah Masih Kacau https://t.co/jt6Vn8JuVp lewat @FPKSDPRRI

🇮🇩 @pakmul63",0
2022-01-31,"Adam Setiawan, mahasiswa Program Doktor Ilmu Hukum Universitas Islam Indonesia, mengurai masalah dalam pembentukan Undang-Undang Ibu Kota Negara, termasuk aspirasi rakyat Kalimantan Timur dan otorita IKN. #Opini #KoranTempo https://t.co/cnAgMlWJTI",0
2022-01-31,"Sah, Gus Yahya Menanda Tangani Pencanangan Kantor PBNU di Ibu Kota Negara (IKN) Baru https://t.co/lVajx58xm8",1
2022-01-31,"Sah, Gus Yahya Menanda Tangani Pencanangan Kantor PBNU di Ibu Kota Negara (IKN) Baru https://t.co/yhYCBdEAPV",1
2022-01-31,"Kapolri meninjau langsung perkembangan proses pembangunan Ibu Kota Negara (IKN) 
#IndonesiaHarmoni
Sinergi Cipta Kondusifitas
https://t.co/KqNYH5HJcg",1
2022-01-31,"@alisyarief Bukan masalah pindahnya
Tapi... 
- uang yang digunakan buat bangun ibu kota, darimana? Hutang? Berapa besar? Bunganya? Bayarnya? Naikan pajak? 
- tanah yang ada di ikn punya siapa? segelintir orang? Ada berita harganya melejit? Dibeli negara? Berapa belinya? Pake uang rakyat?",0
2022-01-31,"Tenaga Ahli Utama Kantor Staf Presiden (KSP) Ali Mochtar Ngabalin menjelaskan, keputusan Presiden Joko Widodo untuk memindahkan Ibu Kota Negara (IKN) ke Penajam Paser Utara, Kalimantan Timur, adalah bukti keseriusan pemerintah dalam pemerataan pembangunan.
https://t.co/5wVncp7JhS https://t.co/pLYgr6a0SG",1
2022-01-31,"Pak @aniesbaswedan
Dipercaya kelola APBD puluhan Triliun untuk benahi Jakarta, jadi fokus saja dengan tugas anda.
IKN biar president yang urus

Anies Kritik IKN, Daripada Pindahkan Ibu Kota Negara Lebih Baik Jadikan Jakarta Kota Dunia
https://t.co/GDk7qJ3Y3W",0
2022-01-31,"IKN Baru ""NUSANTARA"" 

Luar Biasa, Berbagai dukungan dari elemen-elemen masyarakat terus bergulir untuk mewujudkan Ibu Kota Negara yang baru. 

Salam satu semangat, Wujudkan IKN untuk Indonesia Emas 2045. https://t.co/XkuazO4M62",1
2022-01-31,"Pemerintah Bangun Lahan Persemaian di IKN Nusantara, Mampu Produksi 15 Juta Bibit Per Tahun: ASKARA - Pusat persemaian dibuat pemerintah di Ibu Kota Negara (IKN) Nusantara dengan luas 120 hektare dan ditargetkan mampu memproduksi 15 juta bibit per tahun.… https://t.co/Q1ogbyoyXX",1
2022-01-31,"Ketua Tim Komunikasi Ibu Kota Negara (IKN), Sidik Pramono, menjelaskan tentang potensi gas dangkal di perairan sekitar ibu kota baru di Penajam Paser Utara, Kalimantan Timur.  #TempoBisnis https://t.co/pH1pajntDy",0
2022-01-31,"Hai #sahabatwantimpres pemindahan Ibu Kota Negara adalah salah satu strategi untuk mendorong pemerataan pembangunan dan memacu pertumbuhan  ekonomi. 

Yuk untuk lebih memahami, kita simak penjelasan infografis berikut!

#wantimpres
#IKN
#ibukotanegara
#ibukotabaru https://t.co/PXm1TuiZ1B",1
